FV-26-test-2023,SklepT 27,1993-10-16,14367,3333333333,4,6
FV-26-test-2023,SklepT 27,1993-10-16,14367,3333333333,6,3
FV-26-test-2023,SklepT 27,1993-10-16,14367,3333333333,3,1
FV-26-test-2023,SklepT 27,1993-10-16,14367,3333333333,8,10
FV-27-test-2023,SklepT 25,2017-12-22,4625,1000000000,7,9
FV-27-test-2023,SklepT 25,2017-12-22,4625,1000000000,1,9
FV-27-test-2023,SklepT 25,2017-12-22,4625,1000000000,7,2
FV-27-test-2023,SklepT 25,2017-12-22,4625,1000000000,8,10
FV-28-test-2023,SklepT 19,2003-04-05,6328,3333333333,1,1
FV-28-test-2023,SklepT 19,2003-04-05,6328,3333333333,5,3
FV-28-test-2023,SklepT 19,2003-04-05,6328,3333333333,2,7
FV-28-test-2023,SklepT 19,2003-04-05,6328,3333333333,5,5
FV-29-test-2023,SklepT 27,2016-09-23,9629,8888888888,8,5
FV-29-test-2023,SklepT 27,2016-09-23,9629,8888888888,3,4
FV-29-test-2023,SklepT 27,2016-09-23,9629,8888888888,5,4
FV-29-test-2023,SklepT 27,2016-09-23,9629,8888888888,3,7
FV-30-test-2023,SklepT 15,1991-06-04,14821,8888888888,2,6
FV-30-test-2023,SklepT 15,1991-06-04,14821,8888888888,1,1
FV-30-test-2023,SklepT 15,1991-06-04,14821,8888888888,4,4
FV-30-test-2023,SklepT 15,1991-06-04,14821,8888888888,5,9
FV-31-test-2023,SklepT 23,1994-05-16,4393,9999999999,4,3
FV-31-test-2023,SklepT 23,1994-05-16,4393,9999999999,2,5
FV-31-test-2023,SklepT 23,1994-05-16,4393,9999999999,5,3
FV-31-test-2023,SklepT 23,1994-05-16,4393,9999999999,3,4
FV-32-test-2023,SklepT 30,2007-09-23,9803,7777777777,3,4
FV-32-test-2023,SklepT 30,2007-09-23,9803,7777777777,8,1
FV-32-test-2023,SklepT 30,2007-09-23,9803,7777777777,8,6
FV-32-test-2023,SklepT 30,2007-09-23,9803,7777777777,2,9
FV-33-test-2023,SklepT 27,1991-08-24,15572,1000000000,2,7
FV-33-test-2023,SklepT 27,1991-08-24,15572,1000000000,2,4
FV-33-test-2023,SklepT 27,1991-08-24,15572,1000000000,2,10
FV-33-test-2023,SklepT 27,1991-08-24,15572,1000000000,5,3
FV-34-test-2023,SklepT 15,2004-11-06,28517,7777777777,1,3
FV-34-test-2023,SklepT 15,2004-11-06,28517,7777777777,4,1
FV-34-test-2023,SklepT 15,2004-11-06,28517,7777777777,3,3
FV-34-test-2023,SklepT 15,2004-11-06,28517,7777777777,4,9
FV-35-test-2023,SklepT 11,2003-02-09,10997,3333333333,5,9
FV-35-test-2023,SklepT 11,2003-02-09,10997,3333333333,2,5
FV-35-test-2023,SklepT 11,2003-02-09,10997,3333333333,7,8
FV-35-test-2023,SklepT 11,2003-02-09,10997,3333333333,4,3
FV-36-test-2023,SklepT 15,2013-04-01,24678,7777777777,5,9
FV-36-test-2023,SklepT 15,2013-04-01,24678,7777777777,1,8
FV-36-test-2023,SklepT 15,2013-04-01,24678,7777777777,3,4
FV-36-test-2023,SklepT 15,2013-04-01,24678,7777777777,4,5
FV-37-test-2023,SklepT 17,2005-11-25,3108,5555555555,5,7
FV-37-test-2023,SklepT 17,2005-11-25,3108,5555555555,6,5
FV-37-test-2023,SklepT 17,2005-11-25,3108,5555555555,7,9
FV-37-test-2023,SklepT 17,2005-11-25,3108,5555555555,1,10
FV-38-test-2023,SklepT 21,2007-01-15,18540,7777777777,8,7
FV-38-test-2023,SklepT 21,2007-01-15,18540,7777777777,6,9
FV-38-test-2023,SklepT 21,2007-01-15,18540,7777777777,2,7
FV-38-test-2023,SklepT 21,2007-01-15,18540,7777777777,3,7
FV-39-test-2023,SklepT 12,1993-02-23,5608,6666666666,1,10
FV-39-test-2023,SklepT 12,1993-02-23,5608,6666666666,5,1
FV-39-test-2023,SklepT 12,1993-02-23,5608,6666666666,1,7
FV-39-test-2023,SklepT 12,1993-02-23,5608,6666666666,4,9
FV-40-test-2023,SklepT 30,1994-09-14,18118,1000000000,7,7
FV-40-test-2023,SklepT 30,1994-09-14,18118,1000000000,6,3
FV-40-test-2023,SklepT 30,1994-09-14,18118,1000000000,1,8
FV-40-test-2023,SklepT 30,1994-09-14,18118,1000000000,4,10
FV-41-test-2023,SklepT 11,2011-06-12,14022,3333333333,7,3
FV-41-test-2023,SklepT 11,2011-06-12,14022,3333333333,4,10
FV-41-test-2023,SklepT 11,2011-06-12,14022,3333333333,4,10
FV-41-test-2023,SklepT 11,2011-06-12,14022,3333333333,2,2
FV-42-test-2023,SklepT 28,2011-01-24,12393,8888888888,4,9
FV-42-test-2023,SklepT 28,2011-01-24,12393,8888888888,6,2
FV-42-test-2023,SklepT 28,2011-01-24,12393,8888888888,5,5
FV-42-test-2023,SklepT 28,2011-01-24,12393,8888888888,8,10
FV-43-test-2023,SklepT 18,2003-12-12,27578,6666666666,3,2
FV-43-test-2023,SklepT 18,2003-12-12,27578,6666666666,1,2
FV-43-test-2023,SklepT 18,2003-12-12,27578,6666666666,6,9
FV-43-test-2023,SklepT 18,2003-12-12,27578,6666666666,8,4
FV-44-test-2023,SklepT 17,1995-11-10,15085,2222222222,1,1
FV-44-test-2023,SklepT 17,1995-11-10,15085,2222222222,8,6
FV-44-test-2023,SklepT 17,1995-11-10,15085,2222222222,8,3
FV-44-test-2023,SklepT 17,1995-11-10,15085,2222222222,5,6
FV-45-test-2023,SklepT 27,2013-05-20,2859,9999999999,8,4
FV-45-test-2023,SklepT 27,2013-05-20,2859,9999999999,5,8
FV-45-test-2023,SklepT 27,2013-05-20,2859,9999999999,1,7
FV-45-test-2023,SklepT 27,2013-05-20,2859,9999999999,2,8
FV-46-test-2023,SklepT 19,1995-09-05,9062,3333333333,6,7
FV-46-test-2023,SklepT 19,1995-09-05,9062,3333333333,1,10
FV-46-test-2023,SklepT 19,1995-09-05,9062,3333333333,5,9
FV-46-test-2023,SklepT 19,1995-09-05,9062,3333333333,5,10
FV-47-test-2023,SklepT 15,2000-05-18,16650,1000000000,5,2
FV-47-test-2023,SklepT 15,2000-05-18,16650,1000000000,5,2
FV-47-test-2023,SklepT 15,2000-05-18,16650,1000000000,4,5
FV-47-test-2023,SklepT 15,2000-05-18,16650,1000000000,6,1
FV-48-test-2023,SklepT 29,1995-05-20,11316,8888888888,6,8
FV-48-test-2023,SklepT 29,1995-05-20,11316,8888888888,6,7
FV-48-test-2023,SklepT 29,1995-05-20,11316,8888888888,3,2
FV-48-test-2023,SklepT 29,1995-05-20,11316,8888888888,7,4
FV-49-test-2023,SklepT 12,1998-06-11,4916,2222222222,3,7
FV-49-test-2023,SklepT 12,1998-06-11,4916,2222222222,8,1
FV-49-test-2023,SklepT 12,1998-06-11,4916,2222222222,8,1
FV-49-test-2023,SklepT 12,1998-06-11,4916,2222222222,7,3
FV-50-test-2023,SklepT 14,1996-07-12,26045,1000000000,8,7
FV-50-test-2023,SklepT 14,1996-07-12,26045,1000000000,7,5
FV-50-test-2023,SklepT 14,1996-07-12,26045,1000000000,5,6
FV-50-test-2023,SklepT 14,1996-07-12,26045,1000000000,6,3
FV-51-test-2023,SklepT 18,2006-11-20,18153,2222222222,2,8
FV-51-test-2023,SklepT 18,2006-11-20,18153,2222222222,8,6
FV-51-test-2023,SklepT 18,2006-11-20,18153,2222222222,5,4
FV-51-test-2023,SklepT 18,2006-11-20,18153,2222222222,1,1
FV-52-test-2023,SklepT 18,1991-04-21,19800,6666666666,5,3
FV-52-test-2023,SklepT 18,1991-04-21,19800,6666666666,3,5
FV-52-test-2023,SklepT 18,1991-04-21,19800,6666666666,6,5
FV-52-test-2023,SklepT 18,1991-04-21,19800,6666666666,5,3
FV-53-test-2023,SklepT 26,2006-05-19,2340,1000000000,8,9
FV-53-test-2023,SklepT 26,2006-05-19,2340,1000000000,5,4
FV-53-test-2023,SklepT 26,2006-05-19,2340,1000000000,1,1
FV-53-test-2023,SklepT 26,2006-05-19,2340,1000000000,7,4
FV-54-test-2023,SklepT 14,2006-05-06,1577,7777777777,4,7
FV-54-test-2023,SklepT 14,2006-05-06,1577,7777777777,8,8
FV-54-test-2023,SklepT 14,2006-05-06,1577,7777777777,4,2
FV-54-test-2023,SklepT 14,2006-05-06,1577,7777777777,1,9
FV-55-test-2023,SklepT 30,1997-08-07,24629,7777777777,1,3
FV-55-test-2023,SklepT 30,1997-08-07,24629,7777777777,6,8
FV-55-test-2023,SklepT 30,1997-08-07,24629,7777777777,1,10
FV-55-test-2023,SklepT 30,1997-08-07,24629,7777777777,2,3
FV-56-test-2023,SklepT 24,2014-02-11,11555,3333333333,2,6
FV-56-test-2023,SklepT 24,2014-02-11,11555,3333333333,6,4
FV-56-test-2023,SklepT 24,2014-02-11,11555,3333333333,5,10
FV-56-test-2023,SklepT 24,2014-02-11,11555,3333333333,4,7
FV-57-test-2023,SklepT 28,1992-06-18,24283,8888888888,1,7
FV-57-test-2023,SklepT 28,1992-06-18,24283,8888888888,8,9
FV-57-test-2023,SklepT 28,1992-06-18,24283,8888888888,3,9
FV-57-test-2023,SklepT 28,1992-06-18,24283,8888888888,3,8
FV-58-test-2023,SklepT 14,2019-10-09,7346,8888888888,3,1
FV-58-test-2023,SklepT 14,2019-10-09,7346,8888888888,5,3
FV-58-test-2023,SklepT 14,2019-10-09,7346,8888888888,8,10
FV-58-test-2023,SklepT 14,2019-10-09,7346,8888888888,1,4
FV-59-test-2023,SklepT 29,2023-10-01,25138,9999999999,3,3
FV-59-test-2023,SklepT 29,2023-10-01,25138,9999999999,4,4
FV-59-test-2023,SklepT 29,2023-10-01,25138,9999999999,2,1
FV-59-test-2023,SklepT 29,2023-10-01,25138,9999999999,3,3
FV-60-test-2023,SklepT 23,2000-09-16,3090,1000000000,2,8
FV-60-test-2023,SklepT 23,2000-09-16,3090,1000000000,7,2
FV-60-test-2023,SklepT 23,2000-09-16,3090,1000000000,2,5
FV-60-test-2023,SklepT 23,2000-09-16,3090,1000000000,8,7
FV-61-test-2023,SklepT 19,2000-03-09,24128,1000000000,1,3
FV-61-test-2023,SklepT 19,2000-03-09,24128,1000000000,3,4
FV-61-test-2023,SklepT 19,2000-03-09,24128,1000000000,8,9
FV-61-test-2023,SklepT 19,2000-03-09,24128,1000000000,2,7
FV-62-test-2023,SklepT 24,1992-11-13,24733,2222222222,2,3
FV-62-test-2023,SklepT 24,1992-11-13,24733,2222222222,7,9
FV-62-test-2023,SklepT 24,1992-11-13,24733,2222222222,3,7
FV-62-test-2023,SklepT 24,1992-11-13,24733,2222222222,3,2
FV-63-test-2023,SklepT 12,1999-01-03,732,1100000000,1,1
FV-63-test-2023,SklepT 12,1999-01-03,732,1100000000,5,5
FV-63-test-2023,SklepT 12,1999-01-03,732,1100000000,2,10
FV-63-test-2023,SklepT 12,1999-01-03,732,1100000000,5,1
FV-64-test-2023,SklepT 24,2002-03-09,19923,3333333333,8,3
FV-64-test-2023,SklepT 24,2002-03-09,19923,3333333333,8,6
FV-64-test-2023,SklepT 24,2002-03-09,19923,3333333333,2,2
FV-64-test-2023,SklepT 24,2002-03-09,19923,3333333333,1,8
FV-65-test-2023,SklepT 13,2005-09-25,16297,9999999999,7,5
FV-65-test-2023,SklepT 13,2005-09-25,16297,9999999999,3,5
FV-65-test-2023,SklepT 13,2005-09-25,16297,9999999999,8,10
FV-65-test-2023,SklepT 13,2005-09-25,16297,9999999999,2,10
FV-66-test-2023,SklepT 19,2000-11-23,17082,1100000000,8,4
FV-66-test-2023,SklepT 19,2000-11-23,17082,1100000000,5,5
FV-66-test-2023,SklepT 19,2000-11-23,17082,1100000000,7,2
FV-66-test-2023,SklepT 19,2000-11-23,17082,1100000000,4,8
FV-67-test-2023,SklepT 26,1997-06-16,6371,8888888888,3,5
FV-67-test-2023,SklepT 26,1997-06-16,6371,8888888888,3,4
FV-67-test-2023,SklepT 26,1997-06-16,6371,8888888888,1,1
FV-67-test-2023,SklepT 26,1997-06-16,6371,8888888888,6,10
FV-68-test-2023,SklepT 21,2014-09-23,8177,9999999999,2,5
FV-68-test-2023,SklepT 21,2014-09-23,8177,9999999999,8,1
FV-68-test-2023,SklepT 21,2014-09-23,8177,9999999999,8,3
FV-68-test-2023,SklepT 21,2014-09-23,8177,9999999999,4,8
FV-69-test-2023,SklepT 29,1992-11-08,25753,9999999999,8,5
FV-69-test-2023,SklepT 29,1992-11-08,25753,9999999999,1,5
FV-69-test-2023,SklepT 29,1992-11-08,25753,9999999999,6,7
FV-69-test-2023,SklepT 29,1992-11-08,25753,9999999999,7,3
FV-70-test-2023,SklepT 19,2002-12-07,2793,6666666666,1,7
FV-70-test-2023,SklepT 19,2002-12-07,2793,6666666666,1,9
FV-70-test-2023,SklepT 19,2002-12-07,2793,6666666666,1,3
FV-70-test-2023,SklepT 19,2002-12-07,2793,6666666666,2,3
FV-71-test-2023,SklepT 27,2016-01-12,29079,7777777777,4,6
FV-71-test-2023,SklepT 27,2016-01-12,29079,7777777777,8,10
FV-71-test-2023,SklepT 27,2016-01-12,29079,7777777777,6,6
FV-71-test-2023,SklepT 27,2016-01-12,29079,7777777777,6,2
FV-72-test-2023,SklepT 28,2017-10-20,28660,6666666666,5,10
FV-72-test-2023,SklepT 28,2017-10-20,28660,6666666666,1,8
FV-72-test-2023,SklepT 28,2017-10-20,28660,6666666666,5,9
FV-72-test-2023,SklepT 28,2017-10-20,28660,6666666666,5,6
FV-73-test-2023,SklepT 25,2022-08-20,23202,2222222222,3,10
FV-73-test-2023,SklepT 25,2022-08-20,23202,2222222222,4,7
FV-73-test-2023,SklepT 25,2022-08-20,23202,2222222222,3,3
FV-73-test-2023,SklepT 25,2022-08-20,23202,2222222222,2,8
FV-74-test-2023,SklepT 15,2006-04-02,15691,1100000000,5,1
FV-74-test-2023,SklepT 15,2006-04-02,15691,1100000000,4,2
FV-74-test-2023,SklepT 15,2006-04-02,15691,1100000000,6,6
FV-74-test-2023,SklepT 15,2006-04-02,15691,1100000000,4,5
FV-75-test-2023,SklepT 25,2017-04-14,22223,3333333333,7,5
FV-75-test-2023,SklepT 25,2017-04-14,22223,3333333333,2,5
FV-75-test-2023,SklepT 25,2017-04-14,22223,3333333333,1,9
FV-75-test-2023,SklepT 25,2017-04-14,22223,3333333333,6,4
FV-76-test-2023,SklepT 16,2004-07-09,11559,9999999999,8,4
FV-76-test-2023,SklepT 16,2004-07-09,11559,9999999999,7,2
FV-76-test-2023,SklepT 16,2004-07-09,11559,9999999999,5,4
FV-76-test-2023,SklepT 16,2004-07-09,11559,9999999999,4,9
FV-77-test-2023,SklepT 12,2016-03-02,25601,3333333333,3,5
FV-77-test-2023,SklepT 12,2016-03-02,25601,3333333333,3,7
FV-77-test-2023,SklepT 12,2016-03-02,25601,3333333333,8,3
FV-77-test-2023,SklepT 12,2016-03-02,25601,3333333333,5,3
FV-78-test-2023,SklepT 29,2011-12-02,25029,1100000000,2,3
FV-78-test-2023,SklepT 29,2011-12-02,25029,1100000000,5,1
FV-78-test-2023,SklepT 29,2011-12-02,25029,1100000000,6,8
FV-78-test-2023,SklepT 29,2011-12-02,25029,1100000000,3,2
FV-79-test-2023,SklepT 24,2021-06-05,13776,9999999999,7,2
FV-79-test-2023,SklepT 24,2021-06-05,13776,9999999999,4,7
FV-79-test-2023,SklepT 24,2021-06-05,13776,9999999999,3,3
FV-79-test-2023,SklepT 24,2021-06-05,13776,9999999999,8,2
FV-80-test-2023,SklepT 17,2007-02-13,3313,8888888888,1,3
FV-80-test-2023,SklepT 17,2007-02-13,3313,8888888888,3,10
FV-80-test-2023,SklepT 17,2007-02-13,3313,8888888888,2,5
FV-80-test-2023,SklepT 17,2007-02-13,3313,8888888888,2,7
FV-81-test-2023,SklepT 17,2023-01-21,15266,3333333333,3,1
FV-81-test-2023,SklepT 17,2023-01-21,15266,3333333333,4,7
FV-81-test-2023,SklepT 17,2023-01-21,15266,3333333333,4,3
FV-81-test-2023,SklepT 17,2023-01-21,15266,3333333333,5,1
FV-82-test-2023,SklepT 14,2011-11-18,23736,6666666666,1,3
FV-82-test-2023,SklepT 14,2011-11-18,23736,6666666666,4,9
FV-82-test-2023,SklepT 14,2011-11-18,23736,6666666666,4,10
FV-82-test-2023,SklepT 14,2011-11-18,23736,6666666666,7,5
FV-83-test-2023,SklepT 23,2015-09-18,4715,1000000000,2,5
FV-83-test-2023,SklepT 23,2015-09-18,4715,1000000000,3,4
FV-83-test-2023,SklepT 23,2015-09-18,4715,1000000000,7,2
FV-83-test-2023,SklepT 23,2015-09-18,4715,1000000000,4,5
FV-84-test-2023,SklepT 26,2023-05-20,22276,8888888888,3,7
FV-84-test-2023,SklepT 26,2023-05-20,22276,8888888888,4,2
FV-84-test-2023,SklepT 26,2023-05-20,22276,8888888888,1,3
FV-84-test-2023,SklepT 26,2023-05-20,22276,8888888888,5,4
FV-85-test-2023,SklepT 13,1994-06-11,14051,1100000000,1,1
FV-85-test-2023,SklepT 13,1994-06-11,14051,1100000000,6,10
FV-85-test-2023,SklepT 13,1994-06-11,14051,1100000000,4,8
FV-85-test-2023,SklepT 13,1994-06-11,14051,1100000000,6,8
FV-86-test-2023,SklepT 17,2013-03-14,23795,6666666666,2,6
FV-86-test-2023,SklepT 17,2013-03-14,23795,6666666666,5,10
FV-86-test-2023,SklepT 17,2013-03-14,23795,6666666666,6,5
FV-86-test-2023,SklepT 17,2013-03-14,23795,6666666666,5,7
FV-87-test-2023,SklepT 10,1990-12-20,20641,3333333333,4,4
FV-87-test-2023,SklepT 10,1990-12-20,20641,3333333333,1,1
FV-87-test-2023,SklepT 10,1990-12-20,20641,3333333333,7,7
FV-87-test-2023,SklepT 10,1990-12-20,20641,3333333333,1,10
FV-88-test-2023,SklepT 19,1991-09-11,21340,5555555555,3,2
FV-88-test-2023,SklepT 19,1991-09-11,21340,5555555555,7,8
FV-88-test-2023,SklepT 19,1991-09-11,21340,5555555555,2,4
FV-88-test-2023,SklepT 19,1991-09-11,21340,5555555555,6,3
FV-89-test-2023,SklepT 19,2018-05-16,22726,1000000000,2,4
FV-89-test-2023,SklepT 19,2018-05-16,22726,1000000000,4,4
FV-89-test-2023,SklepT 19,2018-05-16,22726,1000000000,4,10
FV-89-test-2023,SklepT 19,2018-05-16,22726,1000000000,8,3
FV-90-test-2023,SklepT 19,2006-08-03,16796,2222222222,6,6
FV-90-test-2023,SklepT 19,2006-08-03,16796,2222222222,6,1
FV-90-test-2023,SklepT 19,2006-08-03,16796,2222222222,4,4
FV-90-test-2023,SklepT 19,2006-08-03,16796,2222222222,8,7
FV-91-test-2023,SklepT 11,2008-01-10,20457,3333333333,6,2
FV-91-test-2023,SklepT 11,2008-01-10,20457,3333333333,2,5
FV-91-test-2023,SklepT 11,2008-01-10,20457,3333333333,7,1
FV-91-test-2023,SklepT 11,2008-01-10,20457,3333333333,5,3
FV-92-test-2023,SklepT 13,2018-04-18,17127,5555555555,7,7
FV-92-test-2023,SklepT 13,2018-04-18,17127,5555555555,3,4
FV-92-test-2023,SklepT 13,2018-04-18,17127,5555555555,3,1
FV-92-test-2023,SklepT 13,2018-04-18,17127,5555555555,5,3
FV-93-test-2023,SklepT 21,2017-03-17,2445,1100000000,6,5
FV-93-test-2023,SklepT 21,2017-03-17,2445,1100000000,3,9
FV-93-test-2023,SklepT 21,2017-03-17,2445,1100000000,7,8
FV-93-test-2023,SklepT 21,2017-03-17,2445,1100000000,8,4
FV-94-test-2023,SklepT 10,2011-12-07,29983,3333333333,6,8
FV-94-test-2023,SklepT 10,2011-12-07,29983,3333333333,1,2
FV-94-test-2023,SklepT 10,2011-12-07,29983,3333333333,1,8
FV-94-test-2023,SklepT 10,2011-12-07,29983,3333333333,2,2
FV-95-test-2023,SklepT 13,1996-12-22,9669,1100000000,8,1
FV-95-test-2023,SklepT 13,1996-12-22,9669,1100000000,4,8
FV-95-test-2023,SklepT 13,1996-12-22,9669,1100000000,3,4
FV-95-test-2023,SklepT 13,1996-12-22,9669,1100000000,6,4
FV-96-test-2023,SklepT 24,1996-03-17,8319,1000000000,4,8
FV-96-test-2023,SklepT 24,1996-03-17,8319,1000000000,6,5
FV-96-test-2023,SklepT 24,1996-03-17,8319,1000000000,5,3
FV-96-test-2023,SklepT 24,1996-03-17,8319,1000000000,8,9
FV-97-test-2023,SklepT 19,2010-05-05,23536,7777777777,6,6
